Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Mean_30,Rolling_Std_7,DayOfWeek,Month,DayOfMonth,DayOfYear,IsWeekend,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,Price_Cost_Ratio,Below_Reorder_Point
2024-08-28,SKU_39,WH_3,SUP_4,East,20.0,456.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,15.02,17.0,13.0,11.714285714285714,13.866666666666667,4.151878519187958,2.0,8.0,28.0,241.0,0,-0.8660254037844384,-0.5000000000000004,-0.8452490573530633,-0.5343725582809785,1.6717948717948716,0
2024-08-29,SKU_39,WH_3,SUP_4,East,0.0,456.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,0.0,20.0,16.0,12.714285714285714,14.033333333333333,5.219012860502878,3.0,8.0,29.0,242.0,0,-0.8660254037844384,-0.5000000000000004,-0.8543221697498269,-0.5197438121555157,1.6717948717948716,0
2024-08-30,SKU_39,WH_3,SUP_4,South,7.0,449.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.84,0.0,12.0,10.428571428571429,13.533333333333333,6.803360514166024,4.0,8.0,30.0,243.0,0,-0.8660254037844384,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,1.6717948717948716,0
2024-08-31,SKU_39,WH_3,SUP_4,East,14.0,435.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,14.17,7.0,11.0,9.714285714285714,13.3,6.872997543873729,5.0,8.0,31.0,244.0,1,-0.8660254037844384,-0.5000000000000004,-0.8717063187093217,-0.4900286664290594,1.6717948717948716,0
2024-09-01,SKU_39,WH_3,SUP_4,West,8.0,427.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,3.99,14.0,6.0,10.142857142857142,12.9,7.057586259446135,6.0,9.0,1.0,245.0,1,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502,1.6717948717948716,0
2024-09-02,SKU_39,WH_3,SUP_4,East,14.0,413.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,17.16,8.0,7.0,10.428571428571429,12.5,6.900655593423477,0.0,9.0,2.0,246.0,0,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046,1.6717948717948716,0
2024-09-03,SKU_39,WH_3,SUP_4,South,12.0,401.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.64,14.0,17.0,11.428571428571429,12.566666666666666,6.827814263660571,1.0,9.0,3.0,247.0,0,-1.0,-1.8369701987210297e-16,-0.8958392907349089,-0.4443781781046134,1.6717948717948716,0
2024-09-04,SKU_39,WH_3,SUP_4,South,12.0,389.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,17.27,12.0,20.0,10.714285714285714,12.4,6.3956830678795376,2.0,9.0,4.0,248.0,0,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841,1.6717948717948716,0
2024-09-05,SKU_39,WH_3,SUP_4,South,7.0,382.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.01,12.0,0.0,9.571428571428571,12.466666666666667,5.0284902590850615,3.0,9.0,5.0,249.0,0,-1.0,-1.8369701987210297e-16,-0.9106046300942162,-0.41327860778290443,1.6717948717948716,0
2024-09-06,SKU_39,WH_3,SUP_4,East,11.0,371.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,14.67,7.0,7.0,10.571428571428571,12.333333333333334,3.1547394428668825,4.0,9.0,6.0,250.0,0,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,1.6717948717948716,0
2024-09-07,SKU_39,WH_3,SUP_4,West,18.0,353.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,21.48,11.0,14.0,11.142857142857142,12.166666666666666,2.734262327610427,5.0,9.0,7.0,251.0,1,-1.0,-1.8369701987210297e-16,-0.9242907221930934,-0.3816892202666586,1.6717948717948716,0
2024-09-08,SKU_39,WH_3,SUP_4,South,12.0,341.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,11.19,18.0,8.0,11.714285714285714,12.466666666666667,3.683941988064919,6.0,9.0,8.0,252.0,1,-1.0,-1.8369701987210297e-16,-0.9307239310379793,-0.3657225234972692,1.6717948717948716,0
2024-09-09,SKU_39,WH_3,SUP_4,East,16.0,325.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,22.84,12.0,14.0,12.285714285714286,12.166666666666666,3.3022358947781214,0.0,9.0,9.0,253.0,0,-1.0,-1.8369701987210297e-16,-0.9368813462954315,-0.34964745525122826,1.6717948717948716,0
2024-09-10,SKU_39,WH_3,SUP_4,South,12.0,313.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,12.95,16.0,12.0,12.571428571428571,12.2,3.552329886010981,1.0,9.0,10.0,254.0,0,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705,1.6717948717948716,0
2024-09-11,SKU_39,WH_3,SUP_4,West,16.0,297.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,15.4,12.0,12.0,12.571428571428571,11.966666666666667,3.552329886010981,2.0,9.0,11.0,255.0,0,-1.0,-1.8369701987210297e-16,-0.9483615800121716,-0.31719128858910595,1.6717948717948716,0
2024-09-12,SKU_39,WH_3,SUP_4,North,3.0,294.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.93,16.0,7.0,13.142857142857142,12.133333333333333,3.7606990231679442,3.0,9.0,12.0,256.0,0,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,1.6717948717948716,0
2024-09-13,SKU_39,WH_3,SUP_4,West,6.0,288.0,4.0,252.0,0.0,15.6,26.08,1.0,0.0,3.87,3.0,11.0,12.571428571428571,11.4,4.961758520831781,4.0,9.0,13.0,257.0,0,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,1.6717948717948716,0
2024-09-14,SKU_39,WH_3,SUP_4,West,10.0,278.0,4.0,252.0,0.0,15.6,26.08,1.0,0.0,13.82,6.0,18.0,11.857142857142858,11.4,5.550632739564288,5.0,9.0,14.0,258.0,1,-1.0,-1.8369701987210297e-16,-0.9634705485641486,-0.26781430516217486,1.6717948717948716,0
2024-09-15,SKU_39,WH_3,SUP_4,South,5.0,273.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,5.37,10.0,12.0,10.714285714285714,11.233333333333333,4.85504156227603,6.0,9.0,15.0,259.0,1,-1.0,-1.8369701987210297e-16,-0.9679377830240641,-0.25119006388481957,1.6717948717948716,0
2024-09-16,SKU_39,WH_3,SUP_4,North,10.0,263.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,10.71,5.0,16.0,9.714285714285714,10.766666666666667,5.250850271282513,0.0,9.0,16.0,260.0,0,-1.0,-1.8369701987210297e-16,-0.9721181966290612,-0.23449138957041052,1.6717948717948716,0
2024-09-17,SKU_39,WH_3,SUP_4,East,9.0,254.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.03,10.0,12.0,8.857142857142858,10.666666666666666,4.488079449258466,1.0,9.0,17.0,261.0,0,-1.0,-1.8369701987210297e-16,-0.9760105506323682,-0.21772323039653224,1.6717948717948716,0
2024-09-18,SKU_39,WH_3,SUP_4,South,11.0,243.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,13.99,9.0,16.0,8.428571428571429,10.733333333333333,4.276179870598675,2.0,9.0,18.0,262.0,0,-1.0,-1.8369701987210297e-16,-0.9796136916454901,-0.20089055513063528,1.6717948717948716,1
2024-09-19,SKU_39,WH_3,SUP_4,East,16.0,524.0,4.0,252.0,297.0,15.6,26.08,0.0,0.0,16.86,11.0,3.0,7.714285714285714,10.733333333333333,3.0394235042346804,3.0,9.0,19.0,263.0,0,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986,1.6717948717948716,0
2024-09-20,SKU_39,WH_3,SUP_4,South,14.0,510.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,18.24,16.0,6.0,9.571428571428571,11.033333333333333,3.5989416433696193,4.0,9.0,20.0,264.0,0,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195,1.6717948717948716,0
2024-09-21,SKU_39,WH_3,SUP_4,East,5.0,505.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,4.45,14.0,10.0,10.714285714285714,11.066666666666666,3.5456210417115477,5.0,9.0,21.0,265.0,1,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,1.6717948717948716,0
2024-09-22,SKU_39,WH_3,SUP_4,East,13.0,492.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,13.16,5.0,5.0,10.0,10.7,4.163331998932155,6.0,9.0,22.0,266.0,1,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,1.6717948717948716,0
2024-09-23,SKU_39,WH_3,SUP_4,West,4.0,488.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,0.59,13.0,10.0,11.142857142857142,10.733333333333333,3.6253078686997418,0.0,9.0,23.0,267.0,0,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066,1.6717948717948716,0
2024-09-24,SKU_39,WH_3,SUP_4,South,15.0,473.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,15.27,4.0,9.0,10.285714285714286,10.5,4.5355736761106265,1.0,9.0,24.0,268.0,0,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211,1.6717948717948716,0
2024-09-25,SKU_39,WH_3,SUP_4,West,13.0,460.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,5.6,15.0,11.0,11.142857142857142,10.8,4.810702354423548,2.0,9.0,25.0,269.0,0,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288,1.6717948717948716,0
2024-09-26,SKU_39,WH_3,SUP_4,South,8.0,452.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,8.16,13.0,16.0,11.428571428571429,11.0,4.859943170351558,3.0,9.0,26.0,270.0,0,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,1.6717948717948716,0
2024-09-27,SKU_39,WH_3,SUP_4,West,7.0,445.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,4.12,8.0,14.0,10.285714285714286,10.7,4.5355736761106265,4.0,9.0,27.0,271.0,0,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,1.6717948717948716,0
2024-09-28,SKU_39,WH_3,SUP_4,East,11.0,434.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.79,7.0,5.0,9.285714285714286,10.266666666666667,4.347960660443118,5.0,9.0,28.0,272.0,1,-1.0,-1.8369701987210297e-16,-0.9995462806873573,-0.03012030484690836,1.6717948717948716,0
2024-09-29,SKU_39,WH_3,SUP_4,West,14.0,420.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,21.65,11.0,13.0,10.142857142857142,10.633333333333333,3.933978962347099,6.0,9.0,29.0,273.0,1,-1.0,-1.8369701987210297e-16,-0.9999166586547379,-0.012910296075008843,1.6717948717948716,0
2024-09-30,SKU_39,WH_3,SUP_4,North,13.0,407.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,9.07,14.0,4.0,10.285714285714286,10.866666666666667,4.070801956792748,0.0,9.0,30.0,274.0,0,-1.0,-1.8369701987210297e-16,-0.9999907397361901,0.004303538296243821,1.6717948717948716,0
2024-10-01,SKU_39,WH_3,SUP_4,West,12.0,395.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,12.59,13.0,15.0,11.571428571428571,10.833333333333334,3.0472470011000787,1.0,10.0,1.0,275.0,0,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,1.6717948717948716,0
2024-10-02,SKU_39,WH_3,SUP_4,North,7.0,388.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,5.67,12.0,13.0,11.142857142857142,10.966666666666667,2.6726124191240794,2.0,10.0,2.0,276.0,0,-0.8660254037844386,0.5000000000000001,-0.9992500112396835,0.03872228089217399,1.6717948717948716,0
2024-10-03,SKU_39,WH_3,SUP_4,North,7.0,381.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,6.96,7.0,8.0,10.285714285714286,10.733333333333333,2.9277002188454437,3.0,10.0,3.0,277.0,0,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302,1.6717948717948716,0
2024-10-04,SKU_39,WH_3,SUP_4,South,5.0,376.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,3.69,7.0,7.0,10.142857142857142,10.566666666666666,3.0783421635987054,4.0,10.0,4.0,278.0,0,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,1.6717948717948716,0
2024-10-05,SKU_39,WH_3,SUP_4,South,5.0,371.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,11.77,5.0,11.0,9.857142857142858,10.333333333333334,3.484660262185715,5.0,10.0,5.0,279.0,1,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,1.6717948717948716,0
2024-10-06,SKU_39,WH_3,SUP_4,West,9.0,362.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,13.34,5.0,14.0,9.0,10.266666666666667,3.8729833462072922,6.0,10.0,6.0,280.0,1,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,1.6717948717948716,0
2024-10-07,SKU_39,WH_3,SUP_4,West,8.0,354.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.74,9.0,13.0,8.285714285714286,10.2,3.199702367110767,0.0,10.0,7.0,281.0,0,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.12447926388678869,1.6717948717948716,0
2024-10-08,SKU_39,WH_3,SUP_4,East,13.0,341.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,17.52,8.0,12.0,7.571428571428571,9.866666666666667,2.4397501823711236,1.0,10.0,8.0,282.0,0,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,1.6717948717948716,0
2024-10-09,SKU_39,WH_3,SUP_4,South,13.0,328.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,17.85,13.0,7.0,7.714285714285714,9.9,2.75162289775099,2.0,10.0,9.0,283.0,0,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475,1.6717948717948716,0
2024-10-10,SKU_39,WH_3,SUP_4,East,4.0,324.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,3.31,13.0,7.0,8.571428571428571,9.8,3.3594217189440956,3.0,10.0,10.0,284.0,0,-0.8660254037844386,0.5000000000000001,-0.9844738167520923,0.17553149042142777,1.6717948717948716,0
2024-10-11,SKU_39,WH_3,SUP_4,North,6.0,318.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.42,4.0,5.0,8.142857142857142,9.533333333333333,3.7606990231679194,4.0,10.0,11.0,285.0,0,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,1.6717948717948716,0
2024-10-12,SKU_39,WH_3,SUP_4,South,0.0,318.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,1.76,6.0,5.0,8.285714285714286,9.2,3.638419332360447,5.0,10.0,12.0,286.0,1,-0.8660254037844386,0.5000000000000001,-0.9778483415056568,0.20931464596304888,1.6717948717948716,0
2024-10-13,SKU_39,WH_3,SUP_4,West,10.0,308.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,14.24,0.0,9.0,7.571428571428571,9.1,4.720774754816551,6.0,10.0,13.0,287.0,1,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,1.6717948717948716,0
2024-10-14,SKU_39,WH_3,SUP_4,East,19.0,289.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,20.26,10.0,8.0,7.714285714285714,9.233333333333333,4.785891965429316,0.0,10.0,14.0,288.0,0,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358,1.6717948717948716,0
2024-10-15,SKU_39,WH_3,SUP_4,East,3.0,286.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.85,19.0,13.0,9.285714285714286,9.533333333333333,6.421689437997939,1.0,10.0,15.0,289.0,0,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,1.6717948717948716,0
2024-10-16,SKU_39,WH_3,SUP_4,South,10.0,276.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,10.9,3.0,13.0,7.857142857142857,9.466666666666667,6.568322247184295,2.0,10.0,16.0,290.0,0,-0.8660254037844386,0.5000000000000001,-0.9611297838723007,0.27609697309746883,1.6717948717948716,0
2024-10-17,SKU_39,WH_3,SUP_4,East,1.0,275.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,0.0,10.0,4.0,7.428571428571429,9.466666666666667,6.267831705280005,3.0,10.0,17.0,291.0,0,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,1.6717948717948716,0
2024-10-18,SKU_39,WH_3,SUP_4,East,7.0,268.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,9.06,1.0,6.0,7.0,9.2,6.633249580710721,4.0,10.0,18.0,292.0,0,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,1.6717948717948716,0
2024-10-19,SKU_39,WH_3,SUP_4,West,15.0,253.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,13.7,7.0,0.0,7.142857142857143,9.066666666666666,6.618876325292895,5.0,10.0,19.0,293.0,1,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795,1.6717948717948716,0
2024-10-20,SKU_39,WH_3,SUP_4,North,7.0,246.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,4.23,15.0,10.0,9.285714285714286,9.033333333333333,6.34335047416539,6.0,10.0,20.0,294.0,1,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,1.6717948717948716,1
2024-10-21,SKU_39,WH_3,SUP_4,South,13.0,662.0,4.0,252.0,429.0,15.6,26.08,0.0,0.0,8.3,7.0,19.0,8.857142857142858,8.8,6.38823323067676,0.0,10.0,21.0,295.0,0,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,1.6717948717948716,0
2024-10-22,SKU_39,WH_3,SUP_4,South,14.0,648.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,17.93,13.0,3.0,8.0,9.066666666666666,5.066228051190122,1.0,10.0,22.0,296.0,0,-0.8660254037844386,0.5000000000000001,-0.9275416835791965,0.3737197147904692,1.6717948717948716,0
2024-10-23,SKU_39,WH_3,SUP_4,North,15.0,633.0,4.0,252.0,0.0,15.6,26.08,1.0,0.0,16.88,14.0,10.0,9.571428571428571,9.1,4.961758520831769,2.0,10.0,23.0,297.0,0,-0.8660254037844386,0.5000000000000001,-0.9209712877166346,0.38963044953078774,1.6717948717948716,0
2024-10-24,SKU_39,WH_3,SUP_4,East,8.0,625.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,5.21,15.0,1.0,10.285714285714286,9.466666666666667,5.376314900074305,3.0,10.0,24.0,298.0,0,-0.8660254037844386,0.5000000000000001,-0.9141279881853337,0.4054257283599973,1.6717948717948716,0
2024-10-25,SKU_39,WH_3,SUP_4,East,11.0,614.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,8.26,8.0,7.0,11.285714285714286,9.233333333333333,3.7733400639346506,4.0,10.0,25.0,299.0,0,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916,1.6717948717948716,0
2024-10-26,SKU_39,WH_3,SUP_4,South,14.0,600.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,16.01,11.0,15.0,11.857142857142858,9.166666666666666,3.2877840272017487,5.0,10.0,26.0,300.0,1,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,1.6717948717948716,0
2024-10-27,SKU_39,WH_3,SUP_4,South,18.0,582.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,18.09,14.0,7.0,11.714285714285714,9.366666666666667,3.147183169877635,6.0,10.0,27.0,301.0,1,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,1.6717948717948716,0
2024-10-28,SKU_39,WH_3,SUP_4,North,15.0,567.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,12.85,18.0,13.0,13.285714285714286,9.733333333333333,3.147183169877646,0.0,10.0,28.0,302.0,0,-0.8660254037844386,0.5000000000000001,-0.8840675099433637,0.46735921715800205,1.6717948717948716,0
2024-10-29,SKU_39,WH_3,SUP_4,West,1.0,566.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,3.12,15.0,14.0,13.571428571428571,9.866666666666667,3.20713490294897,1.0,10.0,29.0,303.0,0,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,1.6717948717948716,0
2024-10-30,SKU_39,WH_3,SUP_4,North,12.0,554.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,11.91,1.0,15.0,11.714285714285714,9.433333333333334,5.707138387267975,2.0,10.0,30.0,304.0,0,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,1.6717948717948716,0
2024-10-31,SKU_39,WH_3,SUP_4,East,16.0,538.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,21.04,12.0,8.0,11.285714285714286,9.4,5.529143565818099,3.0,10.0,31.0,305.0,0,-0.8660254037844386,0.5000000000000001,-0.8587639582758031,0.5123714121284235,1.6717948717948716,0
2024-11-01,SKU_39,WH_3,SUP_4,East,8.0,530.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,4.59,16.0,11.0,12.428571428571429,9.533333333333333,5.563486402641793,4.0,11.0,1.0,306.0,0,-0.5000000000000004,0.8660254037844384,-0.8498170915275277,0.5270777086423724,1.6717948717948716,0
2024-11-02,SKU_39,WH_3,SUP_4,East,6.0,524.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,5.36,8.0,14.0,12.0,9.566666666666666,5.802298395176329,5.0,11.0,2.0,307.0,1,-0.5000000000000004,0.8660254037844384,-0.8406184056344783,0.5416278206559811,1.6717948717948716,0
2024-11-03,SKU_39,WH_3,SUP_4,North,13.0,511.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,12.85,6.0,18.0,10.857142857142858,9.533333333333333,6.121780008803777,6.0,11.0,3.0,308.0,1,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,1.6717948717948716,0
2024-11-04,SKU_39,WH_3,SUP_4,South,5.0,506.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,4.33,13.0,15.0,10.142857142857142,9.8,5.398412465054537,0.0,11.0,4.0,309.0,0,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,1.6717948717948716,0
2024-11-05,SKU_39,WH_3,SUP_4,South,10.0,496.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,7.82,5.0,1.0,8.714285714285714,9.8,5.2190128605028585,1.0,11.0,5.0,310.0,0,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,1.6717948717948716,0
2024-11-06,SKU_39,WH_3,SUP_4,South,7.0,489.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,6.3,10.0,12.0,10.0,9.833333333333334,3.9581140290125187,2.0,11.0,6.0,311.0,0,-0.5000000000000004,0.8660254037844384,-0.801361088174677,0.5981809144059159,1.6717948717948716,0
2024-11-07,SKU_39,WH_3,SUP_4,West,7.0,482.0,4.0,252.0,0.0,15.6,26.08,1.0,0.0,10.64,7.0,16.0,9.285714285714286,9.8,3.9880774697541828,3.0,11.0,7.0,312.0,0,-0.5000000000000004,0.8660254037844384,-0.7909456567567774,0.6118864012687242,1.6717948717948716,0
2024-11-08,SKU_39,WH_3,SUP_4,East,16.0,466.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,18.18,7.0,8.0,8.0,9.6,2.7080128015451295,4.0,11.0,8.0,313.0,0,-0.5000000000000004,0.8660254037844384,-0.780295851070776,0.6254105729852457,1.6717948717948716,0
2024-11-09,SKU_39,WH_3,SUP_4,North,10.0,456.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,11.85,16.0,6.0,9.142857142857142,9.7,4.059087394500085,5.0,11.0,9.0,314.0,1,-0.5000000000000004,0.8660254037844384,-0.7694148268839381,0.6387494220515268,1.6717948717948716,0
2024-11-10,SKU_39,WH_3,SUP_4,West,10.0,446.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,10.81,10.0,13.0,9.714285714285714,9.9,3.817254061681984,6.0,11.0,10.0,315.0,1,-0.5000000000000004,0.8660254037844384,-0.7583058084785625,0.6518989958787125,1.6717948717948716,0
2024-11-11,SKU_39,WH_3,SUP_4,West,16.0,430.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,18.2,10.0,5.0,9.285714285714286,10.033333333333333,3.545621041711535,0.0,11.0,11.0,316.0,0,-0.5000000000000004,0.8660254037844384,-0.7469720876965551,0.6648553979642866,1.6717948717948716,0
2024-11-12,SKU_39,WH_3,SUP_4,North,15.0,415.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,12.31,16.0,10.0,10.857142857142858,10.566666666666666,3.76069902316793,1.0,11.0,12.0,317.0,0,-0.5000000000000004,0.8660254037844384,-0.7354170229639858,0.6776147890466887,1.6717948717948716,0
2024-11-13,SKU_39,WH_3,SUP_4,North,14.0,401.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,12.22,15.0,7.0,11.571428571428571,10.733333333333333,4.035556254807185,2.0,11.0,13.0,318.0,0,-0.5000000000000004,0.8660254037844384,-0.7236440382959123,0.690173388242972,1.6717948717948716,0
2024-11-14,SKU_39,WH_3,SUP_4,East,18.0,383.0,4.0,252.0,0.0,15.6,26.08,1.0,0.0,16.79,14.0,7.0,12.571428571428571,10.566666666666666,3.5523298860109778,3.0,11.0,14.0,319.0,0,-0.5000000000000004,0.8660254037844384,-0.7116566222817751,0.7025274741691566,1.6717948717948716,0
2024-11-15,SKU_39,WH_3,SUP_4,West,13.0,370.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,10.6,18.0,16.0,14.142857142857142,11.066666666666666,3.078342163598726,4.0,11.0,15.0,320.0,0,-0.5000000000000004,0.8660254037844384,-0.6994583270516471,0.7146733860429609,1.6717948717948716,0
2024-11-16,SKU_39,WH_3,SUP_4,West,12.0,358.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,10.84,13.0,10.0,13.714285714285714,11.166666666666666,2.9840847683604927,5.0,11.0,16.0,321.0,1,-0.5000000000000004,0.8660254037844384,-0.6870527672236675,0.726607524768565,1.6717948717948716,0
2024-11-17,SKU_39,WH_3,SUP_4,West,15.0,343.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,14.41,12.0,10.0,14.0,11.533333333333333,2.6457513110644397,6.0,11.0,17.0,322.0,1,-0.5000000000000004,0.8660254037844384,-0.6744436188329457,0.7383263540031063,1.6717948717948716,0
2024-11-18,SKU_39,WH_3,SUP_4,South,24.0,319.0,4.0,252.0,0.0,15.6,26.08,1.0,0.0,26.54,15.0,16.0,14.714285714285714,11.8,1.9760470401185122,0.0,11.0,18.0,323.0,0,-0.5000000000000004,0.8660254037844384,-0.661634618242279,0.749826401204568,1.6717948717948716,0
2024-11-19,SKU_39,WH_3,SUP_4,East,19.0,300.0,4.0,252.0,0.0,15.6,26.08,0.0,0.0,17.16,24.0,15.0,15.857142857142858,12.1,4.059087394500117,1.0,11.0,19.0,324.0,0,-0.5000000000000004,0.8660254037844384,-0.6486295610349818,0.7611042586607742,1.6717948717948716,0
